trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0034	-0.0602	-0.0612	0.005223770451219028	-0.0010053096491487337	0.001462585913171248	0.87007928	70.22180939	0.88229669	0.07524734306532088	0.0578926	0.00109
0.0065	0.0019	-0.0237	0.005255186377754926	-0.0010716321607245184	0.0014695672301792255	0.87469244	70.59412384	0.88852145	0.10793598775598295	0.0547163	0.00081
0.0028	-0.1061	-0.0378	0.005150466622635266	-0.001022762941668677	0.001595230936322817	0.9125337	73.64819336	0.90325878	0.13976263401595465	0.0527846	0.00078
-0.0009	0.0437	-0.0429	0.005778785153353225	-0.0015219271077390555	0.001429424657383356	0.96157879	77.60649109	0.92640752	0.22326444878638993	0.0560097	0.00092
-0.0078	-0.1333	-0.0127	0.005213298475707063	-0.001520181778487061	0.001424188669627373	1.10171115	88.91620636	0.99045675	0.24272339973270693	0.0490956	0.00055
-0.01	-0.0203	-0.0432	0.005693264020005502	-0.001637118838370681	0.001429424657383356	0.97187942	78.43782806	0.92488371	0.1758069295969021	0.0544077	0.00088
-0.0098	-0.0507	0.0209	0.005429719302954359	-0.0016667894356545846	0.0014311699866353504	0.9008823	72.70783997	0.89512706	0.10944803217935208	0.0472202	0.00037
-0.0109	-0.1183	-0.0247	0.005529203070318036	-0.0016667894356545846	0.0015638150097869194	0.91083139	73.51080322	0.90326646	0.1259064395257623	0.0500075	0.00062
-0.0094	0.0092	-0.0236	0.006155776271784001	-0.0019512781037296606	0.0014852751934471744	0.93689495	75.61432648	0.9164909	0.17958008429403927	0.05195	0.00069
-0.0149	-0.1593	0.016	0.005518731094806069	-0.0017941984710501708	0.0015690509975429022	1.05567455	85.20071411	0.96645419	0.25749503068765744	0.0443811	0.00033
-0.0152	-0.018	-0.0243	0.0060301125656404084	-0.001980948701013564	0.0015917402778188286	0.99630857	80.40943909	0.93358547	0.21794104905368297	0.0508204	0.00059
-0.0082	-0.0524	0.0104	0.006003932626860492	-0.0019390607989657003	0.0016755160819145565	0.87071079	70.27277374	0.8785131	0.08369218224617539	0.0468944	0.00046
-0.0088	-0.097	-0.0266	0.005789257128865191	-0.0017086773377024485	0.0018256143975860688	0.87951458	70.98330688	0.88484601	0.11195786374650328	0.0491118	0.00058
-0.0098	0.0223	-0.0151	0.006445500927615059	-0.0019826940302655584	0.0018500490071139892	0.91132087	73.55030823	0.90007854	0.1795347550420449	0.0492415	0.0005
-0.0138	-0.1331	-0.0043	0.005918411493512772	-0.0017418385934903407	0.0018971728969178364	1.01933265	82.26765442	0.95005316	0.2109534380340676	0.0447592	0.00037
-0.0034	0.0028	-0.0597	0.006733480254194123	-0.0017610372152622785	0.002165953601724963	1.03151429	83.25080109	0.95259537	0.25685240436302076	0.0532079	0.00073
0.0045	-0.1169	-0.0263	0.006782349473249965	-0.0015219271077390555	0.0024452062820440558	0.99290079	80.13440704	0.93226617	0.18936160034490787	0.0466087	0.00037
0.0071	-0.1042	-0.07	0.006913249167149539	-0.0010768681484805013	0.0028763026072866553	0.87722087	70.79818726	0.88097885	0.10935274892003637	0.0527845	0.00089
0.009	-0.0213	-0.1218	0.0067771134854939805	-0.0005846852994181004	0.0031049407392979124	0.93945509	75.82094574	0.90572282	0.1794478331364608	0.0628953	0.00313
0.0156	0.034	-0.1092	0.006928957130417489	-0.0005585053606381855	0.0027279496208671367	0.97195959	78.44429779	0.94062962	0.10225073510670996	0.0624133	0.00331
-0.0034	0.1045	-0.0096	0.006888814557621618	-0.000926769832808989	0.0019041542139258136	1.27757466	103.10968781	1.15528359	0.2507101225953998	0.0559039	0.00288
-0.0194	0.1163	-0.1401	0.00828856861772107	0.0001675516081914556	0.0013159782560037243	1.52164268	122.8077774	1.37227907	0.31241257295109925	0.075438	0.01521
0.0466	-0.021	0.0164	0.008700466321191733	0.0012304571226560022	0.0017732545200262388	1.68091929	135.66256714	1.44302852	0.45640397409788613	0.0476575	0.00255
0.0618	-0.2012	0.1035	0.007220427115500541	0.0013788101090755204	0.0020315632493213996	1.29345047	104.39098358	1.126512	0.3768350460702935	0.0384713	0.0009
0.058	-0.0917	0.1034	0.007490953149559662	0.0005637413483941684	0.002384119758224254	0.95851654	77.35934448	0.92978074	0.18530756518216632	0.0361214	0.00058
0.0449	-0.2709	0.1262	0.006995279641993272	0.0004258603374866164	0.0022549653935766737	1.17785251	95.06137848	1.03631665	0.2532354441560761	0.0364355	0.00115
0.0307	-0.1347	0.1107	0.007309438907352251	-8.726646259971648e-06	0.002061233846605303	1.18292832	95.47103119	1.03805437	0.21302388980384687	0.0346745	0.00033
0.0243	-0.1004	0.1586	0.0077719511591307485	-5.061454830783555e-05	0.0019879300180215415	1.01638055	82.02939606	0.94333459	0.11748519912050612	0.0296705	0.0001
0.0213	-0.0795	0.1293	0.007337364175384161	-4.71238898038469e-05	0.0020298179200694054	0.87392354	70.53206635	0.87638938	0.077198277214922	0.0320669	9e-05
0.0242	0.0465	0.1502	0.007642796794483169	-0.00021467549799530252	0.0019390607989657003	0.9744392	78.64442444	0.94014444	0.17798706741970843	0.0337463	0.00023
0.0272	-0.1057	0.1471	0.007518878417591571	-4.537856055185256e-05	0.0022043508452688383	1.06953359	86.31924438	0.96656176	0.18622526803190928	0.0302008	0.00028
0.0246	0.05	0.112	0.008269369995949134	-0.0003525565089028545	0.0022183134792847924	1.07395196	86.67583466	0.97787403	0.24698160803622596	0.0355809	0.0004
0.0141	-0.1089	0.1512	0.007986626657126052	-0.0004258603374866164	0.002036799237077382	1.11784434	90.21826935	0.99753953	0.23547807048071276	0.0288304	0.00016
0.0137	-0.0944	0.1347	0.007836528341454539	1.9198621771937625e-05	0.0019076448724298022	0.99573457	80.3631134	0.93826179	0.06761558197888233	0.0312919	0.00022
0.0058	-0.0815	0.1589	0.007642796794483169	3.316125578789226e-05	0.0013526301702956054	0.90265071	72.85056305	0.89917213	0.08313544415607611	0.0291229	5e-05
-0.0044	-0.2403	0.16	0.007703883318302971	-2.094395102393195e-05	0.0013665928043115599	1.06556988	85.99934387	0.96761083	0.176557718232379	0.0283687	0.00013
0.0121	-0.0637	0.1295	0.008059930485709814	-7.504915783575618e-05	0.0016179202165987434	1.07119989	86.45372009	0.96951053	0.25667398932529256	0.0303122	8e-05
0.0158	-0.1792	0.1523	0.007883652231258387	7.504915783575618e-05	0.0018029251173101424	0.99624616	80.40440369	0.92693166	0.1675690735417169	0.0291057	0.00011
0.0079	-0.1628	0.1426	0.007826056365942573	-8.37758040957278e-05	0.001853539665617978	0.94259024	76.07397461	0.90518964	0.04735176877775668	0.0299644	8e-05
0.0053	-0.0385	0.152	0.008353145800044861	-0.00039269908169872416	0.0017819811662862105	0.98174924	79.23439789	0.92517348	0.1816785605518526	0.0290386	5e-05
-0.0062	-0.1849	0.1676	0.007997098632638018	-0.0006440264939859076	0.0017383479349863521	1.0469501	84.49658203	0.95250481	0.2060503905496943	0.0263914	0.00012
-0.0072	-0.0133	0.12	0.008047713180945854	-0.0007487462491055673	0.001748819910498318	1.10543942	89.21710968	0.97701343	0.22849031394697308	0.031936	9e-05
-0.0033	-0.078	0.1552	0.008178612874845429	-0.0008831366015091308	0.0018343410438460403	0.90007067	72.64233398	0.88500973	0.12134055898254306	0.0267715	3e-05
-0.0041	-0.1103	0.1215	0.008438666933392583	-0.0005794493116621174	0.0019233528356977512	0.89732134	72.42044067	0.88745514	0.09943765701229391	0.028852	7e-05
-0.0041	-0.0094	0.1481	0.008665559736151846	-0.0006719517620178169	0.001811651763570114	0.93190324	75.2114563	0.906166	0.14905481626212996	0.0284881	7e-05
-0.0086	-0.1842	0.1928	0.008269369995949134	-0.0006527531402458793	0.0019198621771937623	1.1029855	89.01905823	0.9824046	0.25017993877991485	0.0240325	7e-05
-0.009	-0.0614	0.1686	0.008642870455875919	-0.0007819075048934597	0.001891936909161853	0.96622121	77.98117065	0.90993925	0.17392900463031372	0.0256711	4e-05
-0.0144	-0.1214	0.2114	0.00853466004225227	-0.00091106186954104	0.001759291886010284	0.91850007	74.1297226	0.88319928	0.12670049007113987	0.0222551	4e-05
-0.0199	-0.1605	0.1888	0.0084334309456366	-0.0010070549784007281	0.0019460421159736775	0.89409238	72.15984344	0.88208657	0.0863986217719376	0.0232664	5e-05
-0.0147	-0.0308	0.1981	0.008770279491271505	-0.001069886831472524	0.0018552849948699724	0.944112	76.1967926	0.90325577	0.16872187599052027	0.0236755	3e-05
-0.0211	-0.1707	0.2156	0.008576547944300135	-0.0011379546723003027	0.0016510814723866359	0.98238999	79.28610992	0.91773822	0.18710014551412424	0.0210355	6e-05
-0.0272	-0.0433	0.2039	0.00884358331985527	-0.0012269664641520136	0.0014905111812031574	0.94740903	76.46289062	0.90667496	0.1710308729295162	0.022238	6e-05
-0.0285	-0.0393	0.2347	0.00924675437706596	-0.0015166911199830724	0.0014887658519511632	0.83110112	67.07598114	0.8509943	0.07083205211468714	0.0193526	4e-05
-0.0324	-0.1716	0.2545	0.009056513488598575	-0.0016336281798666925	0.001658062789394613	0.98386508	79.405159	0.92185847	0.17982374428972267	0.0177397	6e-05
