trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
-0.0834	-0.0598	-0.1502	0.003602359576116296	-0.0013753194505715315	-0.0011571532940722405	1.01270747	75.16881561	0.95267861	0.07683121748653168	0.0168433	0.00013
-0.0833	-0.0703	-0.1234	0.003300417615521277	-0.0014346606451393388	-0.001244419756671957	0.97775924	72.57476044	0.94821596	0.05982748088812714	0.0169652	0.00035
-0.0811	-0.0038	-0.1684	0.003703588672731967	-0.0013980087308474581	-0.001228711793404008	1.01264679	75.16430664	0.95293409	0.136476546738526	0.018736	0.00043
-0.0793	-0.0591	-0.1106	0.0036302848441482054	-0.001410226035611418	-0.0012863076587198209	1.06310678	78.909729	0.97468531	0.12205584993317672	0.0184093	0.00047
-0.0758	0.0113	-0.158	0.004420918995301637	-0.0013910274138394805	-0.0015254177662430443	1.10371816	81.9241333	0.98960617	0.17374714402242963	0.020762	0.00059
-0.074	-0.0663	-0.1595	0.004139920985730549	-0.0014433872913993105	-0.001462585913171248	1.0166707	75.46298981	0.95895112	0.10070948701013573	0.0200836	0.00051
-0.0766	-0.0095	-0.2197	0.004801400772236401	-0.0013892820845874865	-0.0014835298641951804	1.03554857	76.86420441	0.95796531	0.1564264472170804	0.0231675	0.0009
-0.0815	-0.0372	-0.1877	0.0045204027626653135	-0.0015341444125030156	-0.0016057029118347831	0.99201834	73.63314819	0.93710524	0.09200166925631091	0.0213138	0.00071
-0.0835	-0.0737	-0.207	0.00447851486061745	-0.001467821900927231	-0.0014590952546672592	0.98957735	73.45196533	0.9372351	0.0705409035395586	0.0220865	0.00073
-0.0814	-0.0201	-0.1967	0.004576253298729132	-0.0015498523757709647	-0.0014957471689591403	0.96946532	71.95913696	0.92754361	0.07682104136236485	0.0220119	0.00077
-0.0802	-0.0652	-0.2131	0.004581489286485115	-0.001499237827463129	-0.0013945180723434693	0.9771235	72.52757263	0.94937275	0.07055398163397447	0.021245	0.00047
-0.0796	-0.0742	-0.2004	0.004262094033370152	-0.0016510814723866359	-0.001504473815219112	0.91986668	68.27764893	0.91166426	0.05135973204570564	0.0194659	0.00026
-0.0802	-0.0153	-0.2463	0.004700171675620729	-0.0017558012275062952	-0.0016388641676226754	0.9851346	73.12220001	0.93601858	0.13925938748868996	0.0220463	0.00063
-0.0847	-0.0528	-0.1921	0.004157374278250492	-0.0018186330805780916	-0.001762782544514273	0.9970606	74.00741577	0.9444805	0.13267738136668153	0.0181443	0.00023
-0.0798	-0.0174	-0.2333	0.0043877577395137445	-0.0017453292519943296	-0.001637118838370681	0.98299676	72.96351624	0.9357038	0.10296754979953032	0.0205674	0.00044
-0.0793	-0.046	-0.1865	0.0038519416591514853	-0.0017453292519943296	-0.0016929693744344998	0.95345825	70.77100372	0.91885829	0.10548333082130391	0.0170902	0.00017
-0.08	-0.0055	-0.2251	0.004283037984394084	-0.0016790067404185449	-0.001635373509118687	0.93496352	69.39822388	0.91244001	0.10755073510670984	0.0202111	0.00037
-0.0857	-0.0683	-0.1521	0.003593632929856324	-0.0016912240451825054	-0.0017243853009703976	1.06238472	78.85614014	0.96954473	0.1810317075576716	0.0156841	0.00013
